date,avg_co,co_resid,wind_power_dir_avg,power_norm,speed_norm
15apr2007,.4708333,.8609403,7.343016,19.14173,26.52638
16apr2007,.6166667,.9330906,334.2155,15.34688,22.84295
17apr2007,1.00625,1.264126,19.88087,59.89307,27.56879
18apr2007,.25,.6822957,5.845287,65.95328,55.86541
19apr2007,.2934783,.6661047,20.3704,49.60391,45.97501
20apr2007,.8208333,1.134078,70.04426,14.06983,19.72547
21apr2007,1.0375,1.213772,172.8653,32.11761,34.62486
22apr2007,.6020833,.7537823,181.9474,125.5827,65.31971
23apr2007,.3791667,.6104751,226.2503,113.0387,33.97409
24apr2007,.4895833,.8325747,43.97951,51.61891,38.69933
25apr2007,.25,.6822957,54.03081,182.2921,77.07157
26apr2007,.55,.9226265,50.34695,15.59486,23.49818
27apr2007,.4695652,.8121975,276.6086,24.60891,27.91452
28apr2007,.83125,1.050223,294.0697,54.42112,31.57119
29apr2007,.83125,.982949,243.3595,75.2001,42.84625
30apr2007,.275,.591424,31.24238,57.75594,46.99596
01may2007,.625,.8806783,255.8969,44.37017,8.648136
02may2007,.2891304,.7784957,23.365,89.52606,57.8559
03may2007,.3,.7649468,58.91851,75.82858,56.85789
04may2007,.5625,.9974526,73.23676,35.11423,44.95854
05may2007,.5208333,.946629,67.92733,50.11155,48.83926
06may2007,.6125,1.094927,97.33836,99.28339,62.68409
07may2007,.6916667,.9207776,165.3876,39.16283,42.40865
08may2007,.8625,1.199383,77.22713,10.19477,12.39463
12may2007,.25,.6757956,11.51346,80.97126,57.81707
13may2007,.81875,1.301177,100.5591,16.46029,29.25315
14may2007,.4229167,.566192,209.6359,111.539,62.13997
15may2007,.3083333,.5640116,244.1776,43.06889,36.94349
16may2007,.2931818,.7825471,.6469237,41.93139,33.65235
17may2007,.3541667,.8485007,10.00874,87.73439,54.74218
26may2007,.6270833,1.052879,123.0957,5.109126,11.97897
27may2007,.39375,.7910617,247.4228,28.14116,38.33946
28may2007,.8,1.110315,81.71989,12.78791,21.97986
29may2007,.9625,1.132343,164.0318,14.63668,31.55926
30may2007,.7875,.9526218,168.9727,42.88743,43.34937
31may2007,.7604167,1.097547,179.296,32.44384,39.97586
01jun2007,.8413044,1.175885,151.0466,10.40586,21.22566
02jun2007,.7520834,1.158711,224.8936,30.4544,32.44814
03jun2007,.3354167,.798676,248.0451,12.94157,23.64462
04jun2007,.26875,.7304144,306.3378,35.40832,35.73377
05jun2007,.3413044,.9146516,27.25113,24.1911,28.75082
06jun2007,.5104167,.9939275,151.572,44.45056,41.53162
07jun2007,.2708333,.5495722,188.2827,288.162,90.74656
08jun2007,.3479167,.6824969,259.4645,84.09695,45.05365
09jun2007,.7729167,1.179544,195.551,5.807883,12.54971
10jun2007,.9229167,1.304972,171.1633,11.55781,21.63457
11jun2007,.6916667,1.029426,85.8111,23.47963,31.98218
12jun2007,.375,.7393266,47.46391,42.49856,42.75006
13jun2007,.25,.6096057,57.19495,21.48247,30.98039
14jun2007,.375,.6537389,74.32501,19.16382,27.0312
15jun2007,.54375,.7924947,85.24903,8.954452,16.90766
16jun2007,.9458333,1.185421,232.3612,4.500823,9.130643
17jun2007,.7083334,1.004553,107.9385,21.07966,17.17653
18jun2007,.55,.8019236,191.7611,79.62968,52.98222
19jun2007,.29375,.7392811,285.2875,58.04182,45.92517
20jun2007,.3854167,.7450223,295.5355,16.34813,27.25507
23jun2007,.7145833,1.249027,117.5319,17.01244,32.22624
24jun2007,.8625,1.36846,104.653,8.959031,26.78177
25jun2007,1.00625,1.344009,111.0727,11.28895,21.48986
26jun2007,.74375,1.022241,215.2332,28.87431,34.01165
27jun2007,.6804348,.9542048,239.9815,24.85724,35.95341
28jun2007,.2604167,.7488962,25.9308,83.98177,51.36656
29jun2007,.25,.7084854,25.05868,23.52818,34.96992
30jun2007,.25,.6566278,46.73267,11.7464,23.15102
01jul2007,.25,.7659602,48.48241,31.63598,41.10643
02jul2007,.6208333,1.049797,118.4835,24.46218,34.02142
03jul2007,.7791667,1.153494,212.2014,18.83247,30.43927
04jul2007,.5333334,.9029392,238.687,16.04506,14.43361
05jul2007,.3809524,.6696914,325.0083,19.59659,19.5053
06jul2007,.6869565,1.031537,77.93546,7.799399,14.63483
07jul2007,.8625,1.112088,229.9276,25.69726,34.17615
08jul2007,.4875,.7937195,235.5127,93.52006,56.64279
09jul2007,.5479167,.8098405,257.4616,16.95549,25.2842
10jul2007,.675,.9634913,223.588,43.65787,34.71135
11jul2007,.3458333,.7966437,305.739,49.13664,41.3852
12jul2007,.3086956,.7644748,286.231,73.78217,46.65122
13jul2007,.6541666,1.122652,74.53075,8.995772,11.86934
14jul2007,.4083333,.7437569,254.091,89.74276,39.96094
15jul2007,.4416667,.9149262,90.52137,7.361472,9.233177
16jul2007,.7583333,1.106093,234.2004,15.58909,27.34582
17jul2007,.7083333,1.08266,226.9521,12.92309,28.15005
18jul2007,.5979167,.9675225,240.6332,46.85219,46.22269
19jul2007,.3145833,.689158,25.21316,89.00742,31.27965
20jul2007,.25,.7184856,37.90981,56.16152,51.66058
21jul2007,.2770833,.736412,47.00294,14.49509,27.78332
22jul2007,.85625,1.32951,204.9647,2.373878,9.527746
23jul2007,1.029167,1.376926,107.1658,7.334754,13.54333
26jul2007,.6541667,1.028741,231.1708,27.17898,32.03655
27jul2007,.5673913,.9119718,19.92457,9.918298,2.473948
28jul2007,.25,.666628,31.07599,43.07508,47.71494
29jul2007,.275,.6670551,54.16637,19.56709,30.61966
30jul2007,.4583333,.8060928,70.231,9.231667,16.29341
31jul2007,.79375,1.082241,77.78574,9.795125,17.06511
01aug2007,1.241667,1.424636,103.3105,5.031083,10.22296
02aug2007,.8659091,1.053847,236.6087,20.58492,29.38453
03aug2007,.3791667,.5371104,75.1872,9.320182,13.99774
04aug2007,.8,1.115827,91.8684,15.57916,25.20689
05aug2007,.6520833,.8575017,234.5352,40.34918,29.97275
06aug2007,.65625,.9032083,109.6476,4.105712,10.72448
07aug2007,.5369565,.7246467,247.552,30.20326,28.30813
08aug2007,.45625,.7250547,347.7889,4.343678,5.988442
09aug2007,.5833333,.8571069,276.7925,13.90942,12.92572
10aug2007,.4875,.7312794,68.19264,7.14045,12.9999
11aug2007,1.316667,1.465454,196.4562,7.581006,13.57499
12aug2007,.3270833,.6183373,31.17057,6.809249,7.876222
13aug2007,.3625,.6906628,70.11549,20.67087,30.96351
14aug2007,.6145833,.888109,218.3428,26.52588,30.0674
15aug2007,.4708333,.739638,70.17191,19.3574,24.7758
16aug2007,.5895833,.9445614,8.30368,8.471492,16.52903
17aug2007,.3543478,.6793317,317.4304,14.59897,27.53623
18aug2007,.8125,1.256143,124.3801,17.05982,27.08383
19aug2007,.64375,1.144025,98.48847,12.28953,25.13516
20aug2007,.7833334,1.111496,190.216,6.457004,11.91573
21aug2007,.8478261,1.121352,181.424,6.786397,15.99664
22aug2007,.6326087,.8155779,225.3191,17.28816,23.13245
23aug2007,.625,.812938,228.1204,27.33103,28.1237
24aug2007,.65,.9749838,245.0811,15.42929,26.6528
25aug2007,.4979167,.8564442,27.95119,5.778545,9.830784
26aug2007,.8,1.172458,108.0088,6.866223,16.20262
27aug2007,.7895833,1.117746,154.7379,17.28554,28.04164
28aug2007,.8260869,1.013777,210.6011,24.55837,35.58615
29aug2007,.4541667,.7229714,28.53493,28.13196,21.16933
30aug2007,.3041667,.7018453,28.46143,55.96877,49.56675
31aug2007,.4645833,.8322678,67.39674,6.62115,14.43464
01sep2007,1.1875,1.527646,107.7731,8.863987,18.30233
02sep2007,.8270833,1.142657,214.5129,7.734274,20.61794
03sep2007,.65,.835442,260.4292,6.737065,14.9793
04sep2007,1.05,1.262009,262.9262,5.817787,9.915521
05sep2007,.9652174,1.172506,190.4142,11.01177,27.99883
07sep2007,.4958333,.763932,222.2688,77.36421,46.6247
08sep2007,.275,.6151462,48.23339,29.73922,39.40058
09sep2007,.25,.6467777,33.31656,45.01239,43.43571
10sep2007,.25,.6451827,17.4798,33.44327,35.11551
11sep2007,.275,.6967501,284.8027,102.7084,54.66852
12sep2007,.5104167,1.012561,53.41678,5.54285,9.28025
13sep2007,.78125,1.160547,208.3301,16.02051,30.49088
14sep2007,.25,.7271193,321.1394,71.38814,50.0661
15sep2007,.5458333,1.043183,339.6884,10.26402,9.840619
16sep2007,.53125,.9707284,180.6234,19.57419,34.47846
17sep2007,.40625,.7587321,169.8814,43.333,46.54731
18sep2007,.4369565,.648966,193.4612,64.78667,55.69373
19sep2007,.3291667,.6222907,232.7099,16.58136,17.84202
20sep2007,.4125,.7917973,76.0874,9.957069,25.32626
22sep2007,.5791667,.9620135,337.8859,38.41168,24.08354
23sep2007,1.00625,1.321823,118.5738,11.87918,24.68918
24sep2007,.4666667,.6521087,191.0833,41.90649,44.70789
25sep2007,.5416667,.8395117,226.3351,26.64731,34.63249
26sep2007,.39375,.8958946,1.775917,18.11239,23.7124
27sep2007,.9857143,1.407712,254.4124,17.24924,20.32098
28sep2007,.6,.9920038,80.92415,10.15668,14.48079
29sep2007,.7291667,1.069313,173.2099,24.6656,36.38086
30sep2007,.3416667,.6572399,191.2641,78.95635,56.50383
01oct2007,.6479167,.9998505,197.163,30.90185,35.7798
02oct2007,.6847826,.9354677,186.5997,50.67505,41.78772
03oct2007,.6895833,.978248,243.3741,16.07711,23.19517
04oct2007,1.1,1.269728,178.4543,7.060191,20.73794
05oct2007,.9583333,1.098068,172.3228,13.52141,30.23594
06oct2007,.8,.8447417,212.7681,10.74647,29.11273
07oct2007,.8041667,.9055399,189.2424,8.025236,24.50943
08oct2007,.55,.6070776,242.9673,36.78449,33.18373
09oct2007,.4130435,.6637285,284.0385,110.9746,53.48243
10oct2007,.25,.7178055,312.8444,98.49972,63.2445
11oct2007,.25,.6581364,358.4043,127.9604,66.99796
12oct2007,.6020833,.9802255,344.7009,8.142124,14.97679
13oct2007,1.075,1.443985,218.4523,3.839423,16.61195
14oct2007,.9958333,1.392063,113.8509,8.389648,25.10626
15oct2007,.9565217,1.22334,158.4952,12.97495,30.89127
16oct2007,.8020833,1.180585,207.9955,14.28224,28.35341
17oct2007,.9270833,1.215748,140.3858,38.86673,36.02419
18oct2007,.3708333,.6217662,188.4089,169.3539,69.57688
19oct2007,.3791667,.7573088,241.2811,197.7489,78.21429
20oct2007,.59375,.8482324,204.0207,52.9529,48.19563
21oct2007,.3020833,.5704967,200.9347,170.0297,75.83566
22oct2007,.3895833,.7415171,9.067145,28.94219,21.92704
23oct2007,.46875,.9412765,333.393,16.51646,19.22092
24oct2007,.25,.7178055,25.6132,158.718,68.96874
25oct2007,.25,.6581364,57.73124,121.6443,67.10152
26oct2007,.36875,.7175049,55.1402,13.09619,22.63217
27oct2007,.5375,.9064853,326.6012,46.42717,35.11855
28oct2007,.7375,1.163117,244.1646,5.174944,15.48747
29oct2007,.7145833,1.095904,224.9336,32.71997,40.55892
30oct2007,.6166667,.9951679,199.3678,50.72776,47.81709
31oct2007,.3875,.7612802,252.2349,97.18751,54.71506
01nov2007,.73125,1.072665,285.7378,7.754283,19.23597
02nov2007,1.095833,1.407254,198.6838,15.91278,29.45986
03nov2007,.6625,.9647635,300.8727,14.34315,24.08078
04nov2007,.5541667,.9776997,284.3105,27.3097,21.42166
05nov2007,.3354167,.6500161,288.7144,125.8813,55.15455
06nov2007,.25,.6839784,309.5871,136.1753,66.23193
07nov2007,.5571429,.9864002,258.9565,10.39927,19.15212
08nov2007,.6708333,1.076886,197.7626,18.0619,27.05364
09nov2007,.3875,.7635584,322.9908,31.43061,38.83101
10nov2007,.5854167,.9523182,168.9898,12.95101,18.14851
11nov2007,.4833333,.8422284,176.7183,48.38489,47.39094
12nov2007,.4333333,.7185454,271.7266,5.742094,11.8341
13nov2007,.93125,1.272417,197.3306,23.18138,27.24269
14nov2007,.3173913,.6538371,279.6588,123.8113,64.82606
15nov2007,.3,.7342262,309.6785,100.6106,56.54621
16nov2007,.9104167,1.314649,171.4683,11.93968,21.56931
17nov2007,.4666667,.8617418,54.5514,37.68318,30.67994
18nov2007,.5229167,.9746233,102.5779,28.20079,38.60649
19nov2007,.6479167,.9625161,187.2229,30.23834,39.88031
20nov2007,.53125,.8724168,35.44584,17.92588,26.89436
21nov2007,.25,.6792574,21.84327,208.9208,81.31779
22nov2007,.25,.7332196,329.2122,111.5442,62.33561
23nov2007,.4956522,1.00536,281.9134,11.41299,24.06393
24nov2007,.6166667,1.060735,223.7836,24.26082,38.36449
25nov2007,.55,1.0507,216.6813,25.59244,38.75092
26nov2007,.3479167,.7553276,305.2974,13.95489,24.99374
27nov2007,.5,.9829717,276.706,37.95721,28.26325
28nov2007,.50625,.9073338,226.3813,79.03783,44.42427
29nov2007,.5395833,1.022803,271.206,118.4087,58.28055
30nov2007,.29375,.7469754,265.3891,74.07691,47.20933
01dec2007,.49375,.8376399,139.3152,72.47035,41.9647
02dec2007,.3770833,.7004378,285.1177,95.2753,41.59807
03dec2007,.2708333,.6835417,289.6526,75.61836,54.40257
04dec2007,.44375,.8265432,18.69258,2.560251,11.41914
05dec2007,.35,.7845548,27.38602,101.884,45.40745
06dec2007,1.004167,1.44369,188.8293,9.736585,23.15718
07dec2007,.5659091,.9754385,255.5505,27.04711,37.6912
08dec2007,.4020833,.8024558,349.4062,16.50943,34.59724
09dec2007,.3,.7005214,53.54839,27.90101,36.64254
10dec2007,.8833333,1.239559,347.1617,2.770945,2.869356
11dec2007,.8291667,1.21196,341.9984,13.37245,17.22441
12dec2007,.6041667,.9822388,15.30593,12.11664,21.43973
13dec2007,.7041667,1.087208,254.8486,64.42907,47.05816
14dec2007,.5125,.9220294,316.2157,11.08598,23.72137
15dec2007,.6145833,1.014956,64.03341,51.63301,45.84887
16dec2007,.2604167,.7174207,319.926,134.5002,64.10121
17dec2007,.6708333,1.083542,222.8248,38.89741,44.68913
18dec2007,.775,1.157793,204.7034,27.73149,39.89801
21dec2007,1.0375,1.390547,136.8727,7.372719,25.39024
22dec2007,.4895833,.7563063,166.9651,55.87289,48.68729
23dec2007,.25,.5733545,239.1932,559.6394,109.9887
24dec2007,.2916667,.704375,259.1564,97.8003,62.3758
25dec2007,.45,.7837998,207.1406,19.27212,34.41942
26dec2007,.7227273,1.051806,186.5364,11.80853,29.81369
27dec2007,.2854167,.6684576,324.3952,4.024936,4.097543
28dec2007,.4375,.7905468,222.857,28.96708,18.737
29dec2007,.3833333,.7837058,260.9741,60.78008,41.19859
30dec2007,.4645833,.8651047,164.6378,11.23356,28.12506
31dec2007,.86875,1.224976,329.8626,21.51243,10.23782
01jan2008,.25,.8145445,297.2652,126.5504,69.35314
02jan2008,.25,.8098235,295.403,31.12804,42.22581
03jan2008,.5625,1.127292,198.5471,49.80837,44.6293
04jan2008,.3979167,.8762322,197.9022,76.63342,58.4192
05jan2008,.28125,.7014152,200.4439,74.40961,58.97237
06jan2008,.2604167,.6444018,196.8344,76.5464,56.7098
07jan2008,.25,.5603023,202.2984,102.2064,61.25027
08jan2008,.375,.741257,272.2067,27.60973,21.83606
09jan2008,.6217391,1.076087,272.5092,26.65334,26.20192
10jan2008,.6291667,1.088483,110.1173,24.45804,30.74888
11jan2008,.4416667,.9199822,268.903,45.20041,48.06668
12jan2008,.6375,1.057665,154.2288,18.1548,31.05213
13jan2008,.2854167,.8112068,270.0966,58.17342,50.7679
14jan2008,.25,.7879771,285.7686,76.13379,59.35734
15jan2008,.5145833,1.079128,260.3792,11.91134,25.81548
16jan2008,.4913044,.9946453,183.4989,46.686,46.28009
17jan2008,.3895833,.8978931,247.2328,151.4189,55.40079
18jan2008,.4354167,.9702148,254.681,69.08083,52.05954
19jan2008,.25,.7756412,282.2368,68.03309,56.95784
20jan2008,.2958333,.8781061,265.0049,35.55585,43.35612
21jan2008,.525,1.062977,174.6174,18.39519,27.70606
22jan2008,.41875,.9832945,257.5261,73.81121,52.93201
23jan2008,.4521739,1.011997,286.651,17.71254,31.52281
24jan2008,.4145833,.9793757,287.1853,32.70088,42.50097
26jan2008,.4229167,.8920753,230.833,37.5593,36.19509
27jan2008,.8375,1.36329,241.7599,9.173488,19.76276
28jan2008,.45,.8825011,188.8508,177.1992,73.73644
30jan2008,.3729167,.9327402,269.0135,143.1888,63.46601
31jan2008,.4791667,1.043959,85.28869,61.08821,45.64991
01feb2008,.4520833,.7756712,39.24673,48.01345,26.26259
02feb2008,.7333333,1.047764,187.7803,16.66228,26.09674
03feb2008,.6333333,.9479132,83.93924,17.01012,19.93159
04feb2008,1.185417,1.406708,92.0161,14.49862,20.26634
05feb2008,.3583333,.6061917,36.83247,87.04944,51.90129
06feb2008,.2608696,.5530003,42.4122,230.6154,72.17293
07feb2008,.66875,1.022332,278.3825,10.51723,23.79265
08feb2008,.7583333,1.025439,194.7619,23.45849,33.84797
09feb2008,.3854167,.643365,263.9995,139.8267,69.29599
10feb2008,.25,.6210626,289.7739,246.5385,85.03741
11feb2008,.7104167,1.037184,74.86623,5.951797,9.573812
12feb2008,.4833333,.8366677,55.32217,33.86197,33.63234
13feb2008,.7041667,1.05278,271.0884,12.16221,23.68732
14feb2008,.6068182,.9039177,204.1708,60.98223,40.28863
15feb2008,.3520833,.6756712,315.3715,31.93464,40.91512
16feb2008,.9041667,1.162115,173.1186,11.48292,24.14316
17feb2008,.5270833,.7644963,221.3005,105.3686,44.85828
18feb2008,.34375,.6140343,260.2935,235.0639,84.20767
19feb2008,.3363636,.6896979,262.5694,90.79012,59.30366
20feb2008,.45,.7986133,333.75,44.50113,47.05853
21feb2008,.9166667,1.270249,134.1151,12.0988,18.58097
22feb2008,.6541667,.9777546,25.21802,7.717726,20.62184
23feb2008,.7833334,1.041282,269.4904,4.383327,14.02306
24feb2008,.925,1.23958,228.9528,14.45663,30.14515
25feb2008,1.0125,1.282784,214.2792,11.04217,19.68446
26feb2008,.4520833,.748935,348.8652,140.3345,66.44652
27feb2008,.5583333,.9069467,316.1931,25.52324,36.64616
28feb2008,.8666667,1.220249,172.9078,11.0033,19.50877
29feb2008,.625,.8921053,271.3223,106.5669,48.50248
01mar2008,.8708333,1.282642,144.7329,3.908124,5.992193
02mar2008,.6833333,1.009968,182.4328,90.26315,58.52854
03mar2008,.5125,.7948393,318.1345,48.46796,38.66024
04mar2008,.4522727,.959467,38.47402,213.4194,76.80603
05mar2008,.75,1.195991,257.1438,9.313016,21.24108
06mar2008,.5458333,.9967929,288.5677,24.16836,35.7726
07mar2008,.3333333,.8107812,15.41855,128.3405,66.78419
08mar2008,.3666667,.8349577,.2543904,47.78921,37.3908
09mar2008,.6625,1.13094,105.1777,4.218733,12.7364
10mar2008,.3916667,.8158109,43.1076,9.060473,15.61702
11mar2008,.6375,1.011045,242.7749,73.24364,47.82777
12mar2008,.7875,1.184497,99.93344,16.74694,26.96115
13mar2008,.4375,.7466545,264.5197,63.52579,48.78173
14mar2008,.7416667,1.020827,32.25875,5.772862,8.577261
15mar2008,.25,.612815,31.55167,70.89761,55.17596
16mar2008,.25,.7184399,32.67007,55.47898,51.26055
17mar2008,.825,1.200151,126.2696,49.21061,48.61185
18mar2008,.7958333,1.197552,344.2601,8.386132,12.22297
19mar2008,.2978261,.6666498,6.596242,57.70148,46.48899
20mar2008,.5520833,.9540495,69.42827,16.63617,15.91687
21mar2008,.43125,.8522153,79.65505,99.40901,62.73679
22mar2008,.2604167,.672225,41.39328,64.06026,49.73565
23mar2008,.53125,.9506966,8.642395,3.155748,12.45079
24mar2008,.5833333,.9584842,201.2453,8.601233,8.457152
25mar2008,.3979167,.7068233,227.6988,203.9245,68.12099
26mar2008,.625,.9938237,260.1685,13.87078,25.31871
27mar2008,.3,.6737925,32.27905,92.43861,58.37819
28mar2008,.25,.621972,30.41903,49.17145,47.62132
29mar2008,.5604167,.9232317,89.99615,41.16867,45.23717
30mar2008,.7166667,1.136113,122.805,27.22654,30.18088
31mar2008,.69375,.9760894,184.1194,85.17304,37.76595
01apr2008,.4354167,.7833517,279.9449,134.5045,57.71213
02apr2008,1.122727,1.530579,163.807,14.91966,27.52529
03apr2008,.6,1.012821,45.5808,37.72739,31.42582
04apr2008,.6041667,.9869933,24.70992,64.43323,34.28357
05apr2008,.8166667,1.096311,223.2002,14.79798,30.40497
06apr2008,.6541667,.9904426,153.3904,36.99134,42.60573
07apr2008,.5104167,.8964223,254.805,81.17149,49.27997
08apr2008,.6217391,1.034312,34.06061,10.41578,15.4305
09apr2008,.3604167,.7682686,292.693,33.9461,17.54766
10apr2008,.5333334,.8815162,93.36431,111.6217,63.29268
11apr2008,.5958334,.8846347,222.0601,159.2544,63.05582
12apr2008,.3833333,.7851766,290.632,41.11793,32.4642
13apr2008,.25,.7084749,15.89671,111.1094,63.92363
14apr2008,.4604167,.8464223,21.70678,15.3289,27.75934
15apr2008,.7375,1.085435,200.2815,81.28238,52.76706
16apr2008,.4954545,.7241657,192.165,250.5518,84.72321
17apr2008,.7604167,.9940967,181.1114,14.71608,21.45897
18apr2008,.7333333,.8943185,180.7309,86.22779,53.82752
19apr2008,.6645833,.973615,140.3435,8.703942,17.42149
20apr2008,.5,.7511604,79.73582,8.057605,16.14672
21apr2008,1.029167,1.236032,125.1614,13.20129,19.32292
22apr2008,.9347826,1.168215,197.2007,19.48555,25.34605
23apr2008,.3458333,.5745445,48.62618,54.91237,44.42516
24apr2008,.6208333,.8545133,141.0597,148.6514,64.28104
25apr2008,.53125,.6110307,205.3046,166.5222,70.55827
03may2008,.5604167,1.103978,253.0455,88.11151,48.74365
04may2008,.7145833,1.285389,230.3767,11.24755,24.24022
05may2008,.6604167,1.101811,234.3624,8.111738,19.0457
08may2008,.25,.8327125,51.1521,121.0237,66.33904
09may2008,.25,.8027183,27.92386,20.9486,30.35669
10may2008,.3,.8435614,79.81707,17.81862,25.92157
11may2008,.25,.8501929,18.76108,183.1356,62.1616
12may2008,.4021739,1.022709,38.59592,14.37871,23.63628
13may2008,.4270833,.8950452,179.5176,132.3262,59.62736
14may2008,.4543478,1.032091,199.8694,18.60368,13.56164
15may2008,.3291667,.9118791,54.42841,31.86632,33.5023
16may2008,.5291666,.9673821,245.6355,43.41515,34.25862
17may2008,.2604167,.6894752,285.1783,87.18618,50.5257
18may2008,.43125,1.031443,6.163175,12.19982,7.269909
19may2008,.525,1.080897,78.9138,18.47994,20.51286
20may2008,.2916667,.844744,309.0988,21.92601,28.80686
21may2008,.25,.7983564,342.3203,20.07376,31.48625
22may2008,.25,.8327125,48.47181,46.70845,45.29452
23may2008,.25,.8027183,28.25138,45.12338,47.37006
24may2008,.2916667,.8058407,76.2178,21.3855,30.19511
25may2008,.40625,.8492395,172.8777,97.16137,58.59381
26may2008,.31875,.6362393,241.1746,38.95662,33.57162
27may2008,.25,.8971027,18.73145,198.5032,80.11762
28may2008,.30625,.8839937,67.75443,27.4772,36.56528
29may2008,.8583333,1.411659,95.12466,3.690823,10.50836
30may2008,.6395833,1.035098,187.2641,73.95564,41.76793
31may2008,.2833333,.6696913,280.2728,86.45084,50.95484
01jun2008,.5,1.092644,80.59061,10.3059,25.38778
02jun2008,.75625,1.180693,118.4129,3.513714,8.900555
03jun2008,.2818182,.8567336,42.58297,12.49181,24.20681
